 0.3436 0.1064 0.3674 0.4425 0.009504 0.3603 0.05108 0.3009 0.3504 0.182 0.09761 0.01908 0.0006331 0.4562 0.245 0.2997 0.1013 0.1819 0.006001 0.2175 0.01992 0.3637 0.3513 0.2244 0.06168 0.1711 0.003966 0.2146 0.3206 0.291 0.4686 0.3149 0.4402 0.07457 0.3423 0.2697 0.3372 0.3681 0.2829 0.5459 0.2667 0.4985 0.4296 0.4891 0.1919 0.2352 0.4316 0.1854 0.2499 0.3789 0.5044 0.1835 0.1118 0.3316 0.2122 0.1547 0.05885 0.5489 0.1463 0.3527 0.5723 0.1666 0.01843 0.3001 0.2986 0.08312 0.06214 0.07451 0.5541 0.4855 0.5413 0.08671 0.2674 0.4313 0.02842 0.4744 0.1923 0.4622 0.3261 0.3965 0.1662 0.01847 0.5416 0.1306 0.03999 0.4685 0.1726 0.1305 0.4679 0.5247 0.1683 0.03831 0.5911 0.2358 0.2846 0.2693 0.1243 0.2686 0.1632 0.5725
 0.3175 0.1449 0.04628 0.0856 0.01845 0.5935 0.4917 0.2282 0.5984 0.2788 0.2876 0.1415 0.2846 0.08414 0.3112 0.1686 0.3822 0.3972 0.4441 0.5563 0.4131 0.4057 0.4016 0.469 0.1562 0.009802 0.06761 0.0779 0.129 0.146 0.05233 0.453 0.2914 0.4342 0.2031 0.2175 0.2441 0.2411 0.5983 0.06544 0.1132 0.3665 0.4496 0.252 0.2365 0.5386 0.4498 0.3507 0.5158 0.2742 0.3772 0.5291 0.2491 0.4996 0.2521 0.2477 0.5155 0.1551 0.2422 0.1575 0.3779 0.3217 0.2912 0.01508 0.5274 0.4638 0.5487 0.328 0.3249 0.2199 0.0001886 0.09702 0.4245 0.5484 0.541 0.2405 0.2306 0.1168 0.5579 0.4913 0.01807 0.4441 0.006273 0.2731 0.5287 0.2305 0.1643 0.4256 0.4419 0.31 0.006418 0.376 0.1051 0.5377 0.4524 0.181 0.1699 0.5312 0.05485 0.2358
 0.5663 0.5777 0.01797 0.09007 0.3884 0.323 0.2892 0.5599 0.02252 0.181 0.0626 0.09432 0.1673 0.5202 0.5577 0.4102 0.4315 0.4492 0.3243 0.5378 0.3312 0.2486 0.5947 0.488 0.5872 0.2662 0.5257 0.2678 0.1795 0.05985 0.4033 0.466 0.38 0.5413 0.1512 0.4689 0.1728 0.1518 0.591 0.5133 0.4233 0.1003 0.4756 0.5034 0.5742 0.3752 0.04001 0.4295 0.2126 0.2837 0.09547 0.1755 0.2415 0.4373 0.1295 0.4107 0.5469 0.08682 0.06224 0.5266 0.5686 0.09138 0.1273 0.223 0.152 0.1348 0.5186 0.5285 0.002584 0.5463 0.01986 0.1322 0.1722 0.5389 0.1953 0.406 0.4851 0.4019 0.08962 0.2286 0.1884 0.5186 0.3146 0.1773 0.4636 0.1561 0.4214 0.208 0.1191 0.5155 0.3442 0.4091 0.1654 0.175 0.289 0.1874 0.007541 0.3439 0.564 0.1735
 0.5023 0.2213 0.4536 0.3497 0.361 0.1209 0.2773 0.3131 0.386 0.1215 0.5095 0.5458 0.5034 0.2095 0.5998 0.5053 0.4246 0.229 0.08141 0.3081 0.2003 0.4031 0.4591 0.01457 0.4095 0.2718 0.5794 0.2363 0.3376 0.4225 0.4431 0.01338 0.1485 0.554 0.5505 0.5577 0.06256 0.2792 0.3479 0.508 0.05765 0.3785 0.3819 0.4763 0.5679 0.07065 0.1245 0.272 0.03638 0.3659 0.5092 0.1289 0.07317 0.5054 0.06809 0.5517 0.03455 0.4332 0.126 0.2286 0.04003 0.2007 0.4887 0.5384 0.4353 0.265 0.1331 0.1576 0.2073 0.5022 0.43 0.5919 0.2174 0.5491 0.312 0.59 0.04447 0.3548 0.2583 0.4753 0.2025 0.01925 0.3415 0.5575 0.4002 0.05035 0.01677 0.02232 0.5897 0.1133 0.353 0.222 0.5072 0.3543 0.3988 0.09289 0.03482 0.06449 0.158 0.4355
 0.5172 0.07432 0.2607 0.5538 0.5682 0.03561 0.2025 0.518 0.3141 0.582 0.2567 0.02083 0.2947 0.4147 0.3523 0.02675 0.3379 0.2236 0.5875 0.48 0.3527 0.5074 0.5719 0.5432 0.5104 0.02329 0.3453 0.349 0.4729 0.5345 0.476 0.1261 0.525 0.3092 0.1629 0.09794 0.1088 0.2174 0.05316 0.3344 0.1574 0.2087 0.06941 0.1929 0.02021 0.5538 0.3948 0.4463 0.1662 0.2292 0.005935 0.1925 0.2103 0.5492 0.1838 0.3503 0.2309 0.5697 0.4628 0.3893 0.3376 0.5293 0.5296 0.3145 0.03035 0.5537 0.3186 0.5898 0.02882 0.5797 0.1392 0.2478 0.04359 0.5528 0.5131 0.3494 0.2282 0.3845 0.04539 0.1939 0.08201 0.1767 0.5824 0.5626 0.544 0.3502 0.1237 0.4571 0.3812 0.5402 0.09844 0.05907 0.2781 0.06698 0.351 0.02723 0.006247 0.1831 0.1919 0.3115
 0.304 0.4695 0.04211 0.3411 0.1562 0.2605 0.5107 0.4767 0.5704 0.1168 0.2593 0.4869 0.5661 0.03805 0.01936 0.01094 0.1986 0.5527 0.03661 0.4517 0.1045 0.2956 0.2999 0.4159 0.01443 0.3033 0.3824 0.09157 0.5275 0.2713 0.1978 0.359 0.4906 0.5959 0.2396 0.0666 0.5788 0.08087 0.5985 0.2957 0.2283 0.011 0.4993 0.5383 0.1574 0.2888 0.1196 0.5433 0.2313 0.4562 0.5951 0.2109 0.5589 0.04428 0.3445 0.4377 0.1409 0.5504 0.3071 0.1651 0.1676 0.3849 0.3776 0.5133 0.3591 0.1986 0.5346 0.0977 0.1319 0.08534 0.03613 0.002057 0.2129 0.4973 0.1981 0.06251 0.4396 0.2884 0.2552 0.2511 0.4775 0.2814 0.2284 0.244 0.5035 0.1264 0.5105 0.2629 0.08784 0.4257 0.3557 0.2072 0.2793 0.2855 0.2488 0.4124 0.1846 0.2425 0.1675 0.5445
 0.2534 0.1465 0.07288 0.1868 0.05383 0.2356 0.304 0.08286 0.4304 0.5281 0.01603 0.08734 0.1764 0.05724 0.497 0.5171 0.1251 0.1837 0.5492 0.1073 0.4384 0.5947 0.5964 0.5251 0.0582 0.2179 0.3139 0.4631 0.5784 0.497 0.097 0.2676 0.05881 0.1032 0.5672 0.2974 0.06836 0.2419 0.1926 0.3892 0.2302 0.4449 0.4237 0.4205 0.02089 0.02852 0.2484 0.1023 0.5371 0.1187 0.5867 0.3563 0.2143 0.1956 0.5329 0.1398 0.2258 0.5487 0.1044 0.24 0.02712 0.3457 0.581 0.1095 0.1093 0.431 0.2868 0.5292 0.2377 0.1104 0.3709 0.07511 0.4275 0.1389 0.5134 0.1779 0.002233 0.4171 0.432 0.5288 0.4044 0.08103 0.08529 0.1849 0.2156 0.09785 0.1554 0.3796 0.2965 0.1236 0.4406 0.02678 0.1286 0.2009 0.2189 0.3714 0.3386 0.1983 0.5489 0.4796
 0.1427 0.3016 0.4185 0.3447 0.3593 0.2335 0.5992 0.4069 0.1701 0.4948 0.2021 0.08785 0.5775 0.5451 0.06112 0.108 0.1098 0.3371 0.2444 0.01021 0.4745 0.1053 0.2487 0.0511 0.3703 0.4368 0.1602 0.3535 0.1598 0.214 0.5235 0.5454 0.07464 0.1722 0.3486 0.1131 0.05981 0.1069 0.1815 0.3167 0.1535 0.4507 0.3697 0.5436 0.4419 0.1835 0.4216 0.05409 0.0735 0.3147 0.4281 0.09233 0.1749 0.5517 0.5095 0.4732 0.2509 0.1098 0.4954 0.3133 0.4916 0.5604 0.04472 0.1405 0.515 0.5243 0.3699 0.292 0.2875 0.1558 0.03444 0.4133 0.2428 0.52 0.3848 0.04524 0.295 0.5574 0.4015 0.5645 0.04028 0.5159 0.2501 0.3899 0.2677 0.2813 0.2876 0.1931 0.1989 0.05579 0.3477 0.04647 0.3994 0.5422 0.002271 0.06656 0.5744 0.007786 0.5501 0.3242
 0.1714 0.509 0.4495 0.4809 0.23 0.06985 0.2535 0.5826 0.4931 0.59 0.002975 0.2915 0.2438 0.3891 0.5275 0.236 0.225 0.5739 0.05497 0.2027 0.4489 0.5043 0.1505 0.08345 0.1051 0.4238 0.3288 0.4583 0.1422 0.3965 0.4492 0.5063 0.4835 0.5092 0.2425 0.09393 0.1641 0.1986 0.3518 0.01207 0.04326 0.562 0.371 0.4305 0.1681 0.1051 0.07295 0.4441 0.4117 0.03326 0.3775 0.2912 0.4835 0.2024 0.2311 0.4989 0.3289 0.0717 0.204 0.1093 0.08854 0.563 0.5711 0.105 0.2346 0.1927 0.2905 0.5238 0.5222 0.2836 0.06304 0.4051 0.4695 0.2684 0.1051 0.4109 0.0976 0.3049 0.4069 0.4994 0.06963 0.09416 0.1624 0.1417 0.1731 0.3084 0.24 0.402 0.23 0.3628 0.5899 0.4921 0.05303 0.3192 0.2448 0.453 0.1135 0.1059 0.5418 0.5259
 0.08867 0.4321 0.4852 0.1965 0.3972 0.06324 0.2896 0.1081 0.07287 0.4573 0.5918 0.3824 0.5152 0.1579 0.4785 0.1134 0.3629 0.3615 0.5411 0.5843 0.4608 0.118 0.3355 0.3381 0.5173 0.5207 0.4983 0.4489 0.375 0.1329 0.3712 0.201 0.4001 0.475 0.3779 0.54 0.2001 0.5555 0.1912 0.3732 0.3031 0.2816 0.2903 0.238 0.4882 0.5279 0.301 0.3419 0.1238 0.4876 0.4147 0.2249 0.2703 0.4666 0.06038 0.2421 0.1328 0.5528 0.03928 0.1039 0.02154 0.1603 0.1655 0.3232 0.3977 0.3494 0.1643 0.2945 0.3506 0.2449 0.2273 0.402 0.5893 0.2888 0.01664 0.3729 0.2 0.1895 0.2993 0.4771 0.5705 0.09035 0.3898 0.5113 0.5153 0.4276 0.07557 0.152 0.3453 0.36 0.2313 0.4558 0.02196 0.0742 0.4531 0.3823 0.4729 0.01369 0.1785 0.07073
 0.3588 0.0786 0.1194 0.08223 0.3034 0.4309 0.5498 0.1042 0.4937 0.576 0.4756 0.08524 0.04119 0.2901 0.3139 0.3453 0.2544 0.2406 0.2713 0.4983 0.05904 0.4644 0.2499 0.4507 0.311 0.3091 0.1426 0.01347 0.1159 0.1896 0.565 0.1652 0.3519 0.1445 0.121 0.01404 0.5566 0.485 0.2896 0.08176 0.3495 0.5645 0.2472 0.5857 0.5696 0.0358 0.548 0.5193 0.2108 0.1601 0.3946 0.5438 0.4751 0.4236 0.17 0.4938 0.2004 0.3684 0.3688 0.1807 0.5635 0.2749 0.457 0.5268 0.009437 0.5245 0.3379 0.4932 0.2021 0.2597 0.1178 0.09893 0.2343 0.02704 0.2689 0.3641 0.05464 0.2694 0.03987 0.2533 0.5329 0.1438 0.1509 0.126 0.2632 0.305 0.5446 0.1578 0.03154 0.1737 0.4025 0.2083 0.354 0.3161 0.4953 0.5301 0.5458 0.5859 0.446 0.4163
 0.3904 0.4316 0.07818 0.3976 0.4275 0.2826 0.04247 0.3954 0.3938 0.4954 0.4598 0.118 0.4982 0.2943 0.5633 0.05018 0.108 0.4524 0.3572 0.01339 0.1592 0.04939 0.07241 0.3312 0.2717 0.2305 0.09175 0.2292 0.07871 0.4626 0.389 0.3903 0.3501 0.2495 0.02689 0.2471 0.4018 0.1495 0.2725 0.4354 0.02153 0.2658 0.09502 0.4926 0.5913 0.0433 0.3138 0.2775 0.4561 0.0141 0.1048 0.01515 0.1897 0.1404 0.1244 0.4483 0.2096 0.1382 0.03869 0.2156 0.2172 0.2185 0.5332 0.4487 0.471 0.3696 0.01999 0.429 0.05382 0.2237 0.5628 0.4795 0.5686 0.1225 0.21 0.4992 0.1414 0.5046 0.4441 0.01747 0.0731 0.1438 0.5374 0.2298 0.3223 0.3743 0.5848 0.2725 0.1378 0.1238 0.5657 0.09948 0.1632 0.3385 0.1612 0.3281 0.1685 0.3741 0.04299 0.01559
 0.2383 0.06991 0.4301 0.1602 0.129 0.4527 0.5713 0.2815 0.5991 0.04761 0.3324 0.4158 0.4957 0.1215 0.5565 0.01389 0.5643 0.3658 0.2779 0.2464 0.119 0.08451 0.4424 0.004634 0.3488 0.5862 0.004737 0.2312 0.2106 0.2725 0.4485 0.1194 0.5773 0.2733 0.05799 0.333 0.0843 0.519 0.3095 0.2236 0.2851 0.323 0.5755 0.07573 0.196 0.09579 0.02523 0.3195 0.06562 0.5928 0.4455 0.4962 0.05665 0.5016 0.1127 0.3359 0.5897 0.07836 0.1839 0.2122 0.07691 0.3797 0.4114 0.1855 0.5402 0.5387 0.4734 0.5938 0.3343 0.4357 0.178 0.3585 0.0004222 0.003145 0.4636 0.1285 0.1035 0.08696 0.0525 0.1447 0.03519 0.5844 0.01972 0.528 0.3966 0.535 0.2211 0.3844 0.3812 0.008511 0.4678 0.4125 0.1824 0.5739 0.3554 0.03607 0.138 0.1696 0.5388 0.09135
 0.5678 0.4509 0.3762 0.02395 0.1334 0.1147 0.4189 0.1284 0.3488 0.2676 0.06939 0.4904 0.2982 0.08819 0.2041 0.3057 0.4685 0.4174 0.5714 0.473 0.1624 0.4371 0.3446 0.02665 0.3521 0.3973 0.0212 0.153 0.3333 0.0812 0.005974 0.5421 0.2788 0.1282 0.599 0.5679 0.01206 0.4265 0.2268 0.2412 0.32 0.05127 0.1344 0.4567 0.4387 0.2713 0.1867 0.1265 0.3776 0.1662 0.309 0.4138 0.4042 0.2659 0.2986 0.03676 0.3154 0.002799 0.537 0.1037 0.1883 0.007149 0.1704 0.1668 0.04067 0.4414 0.5857 0.5047 0.2037 0.2957 0.5931 0.4817 0.2586 0.103 0.533 0.384 0.4355 0.2681 0.438 0.09136 0.5353 0.5328 0.567 0.03801 0.4624 0.4833 0.5662 0.1956 0.5164 0.538 0.3271 0.5504 0.1134 0.3869 0.1916 0.004084 0.3595 0.2102 0.5524 0.5125
 0.1865 0.36 0.5662 0.3717 0.1676 0.1186 0.3384 0.3883 0.4053 0.2334 0.2807 0.05245 0.1615 0.1554 0.3574 0.1392 0.338 0.303 0.4441 0.4555 0.07657 0.3074 0.03068 0.3026 0.3669 0.3955 0.5805 0.1093 0.122 0.3878 0.06886 0.2333 0.4571 0.05974 0.3696 0.01015 0.2086 0.2258 0.5988 0.184 0.4634 0.3847 0.3961 0.5602 0.4969 0.2252 0.2127 0.3438 0.2807 0.4216 0.1938 0.4338 0.03129 0.3854 0.2276 0.00818 0.3194 0.3603 0.5456 0.1486 0.388 0.4762 0.148 0.4502 0.1302 0.007998 0.04092 0.4533 0.06761 0.2769 0.2304 0.2712 0.5552 0.523 0.4971 0.4015 0.152 0.1822 0.00505 0.4809 0.08052 0.09258 0.5362 0.04794 0.336 0.3341 0.3152 0.5085 0.425 0.3247 0.519 0.1501 0.4053 0.1903 0.2935 0.4939 0.4674 0.1261 0.1071 0.02799
 0.04104 0.5013 0.009178 0.3515 0.1236 0.1536 0.3761 0.5106 0.2158 0.5029 0.03413 0.5896 0.1861 0.1044 0.3285 0.1807 0.4843 0.433 0.435 0.4302 0.4802 0.07386 0.05406 0.08751 0.4641 0.02036 0.2969 0.3214 0.4149 0.3351 0.229 0.08986 0.4091 0.2156 0.3275 0.0586 0.02164 0.1475 0.351 0.1017 0.2319 0.5413 0.3289 0.2016 0.3092 0.4061 0.5144 0.3996 0.4026 0.1177 0.5771 0.2541 0.06672 0.435 0.09967 0.4501 0.3443 0.4298 0.09298 0.4635 0.5353 0.08033 0.1819 0.3944 0.5465 0.387 0.5421 0.1463 0.2154 0.2928 0.02387 0.467 0.04776 0.1501 0.4103 0.5418 0.08599 0.5516 0.1716 0.01557 0.3332 0.5238 0.426 0.4042 0.05719 0.04701 0.03245 0.1472 0.4665 0.5092 0.1184 0.4394 0.5802 0.4755 0.31 0.4574 0.4922 0.3295 0.5672 0.404
 0.4602 0.137 0.01799 0.2025 0.1256 0.3344 0.2936 0.5923 0.5787 0.4822 0.2906 0.02323 0.2322 0.2092 0.3808 0.5922 0.09833 0.3624 0.2655 0.2655 0.4757 0.3152 0.0345 0.3691 0.3122 0.5371 0.5734 0.4841 0.1764 0.2205 0.3848 0.3448 0.2948 0.5264 0.08363 0.5705 0.3591 0.4971 0.08316 0.1174 0.2783 0.2097 0.09893 0.2101 0.2535 0.1146 0.1364 0.1437 0.3469 0.5411 0.0236 0.01664 0.2304 0.03248 0.1357 0.3427 0.4053 0.03054 0.3736 0.01749 0.5391 0.1096 0.1241 0.5086 0.568 0.4209 0.3036 0.1589 0.1529 0.4665 0.2074 0.4783 0.468 0.5074 0.2794 0.4859 0.04404 0.1617 0.29 0.3665 0.371 0.3418 0.481 0.2705 0.4458 0.1899 0.2677 0.1441 0.149 0.4841 0.1941 0.2197 0.1741 0.3027 0.4847 0.4448 0.03327 0.4317 0.01173 0.1169
 0.2978 0.5885 0.3466 0.5209 0.4216 0.1091 0.4821 0.1992 0.1446 0.2856 0.2296 0.4852 0.4551 0.5702 0.1914 0.1758 0.5719 0.2435 0.4175 0.5249 0.3492 0.3299 0.4425 0.4211 0.5612 0.08026 0.1073 0.01472 0.4953 0.3076 0.04536 0.5414 0.2617 0.5577 0.3509 0.4219 0.2283 0.1192 0.5961 0.4477 0.5267 0.4806 0.4919 0.455 0.07971 0.03313 0.1351 0.5136 0.4599 0.1675 0.04823 0.1456 0.2302 0.1186 0.2732 0.5424 0.05764 0.3882 0.4911 0.3488 0.04188 0.4982 0.4025 0.001987 0.4663 0.3622 0.01553 0.1555 0.464 0.2911 0.3595 0.2664 0.1923 0.04831 0.1668 0.5941 0.01332 0.1127 0.2415 0.2745 0.5069 0.3194 0.1008 0.1152 0.4542 0.02625 0.3148 0.359 0.2393 0.3382 0.4234 0.01327 0.1126 0.1742 0.08177 0.5213 0.5031 0.2561 0.05544 0.1397
